  UP pe -0.060362000 ac -0.000020568 pa -0.000040210 int  0.999939 
  UP pe -0.062095000 ac -0.000020623 pa -0.000041365 int  0.999938 
  UP pe -0.062273000 ac -0.000020678 pa -0.000041483 int  0.999938 
  UP pe -0.064323000 ac -0.000020735 pa -0.000042849 int  0.999936 
  UP pe -0.063285000 ac -0.000020792 pa -0.000042158 int  0.999937 
  UP pe -0.059986000 ac -0.000020845 pa -0.000039960 int  0.999939 
  UP pe -0.060048000 ac -0.000020898 pa -0.000040001 int  0.999939 
  UP pe -0.061789000 ac -0.000020953 pa -0.000041161 int  0.999938 
  UP pe -0.059395000 ac -0.000021006 pa -0.000039566 int  0.999939 
  UP pe -0.062904000 ac -0.000021062 pa -0.000041904 int  0.999937 
  UP pe -0.059390000 ac -0.000021115 pa -0.000039563 int  0.999939 
  UP pe -0.060133000 ac -0.000021168 pa -0.000040058 int  0.999939 
  UP pe -0.063356000 ac -0.000021224 pa -0.000042205 int  0.999937 
  UP pe -0.062274000 ac -0.000021280 pa -0.000041484 int  0.999937 
  UP pe -0.062598000 ac -0.000021335 pa -0.000041700 int  0.999937 
  UP pe -0.062618000 ac -0.000021391 pa -0.000041713 int  0.999937 
  UP pe -0.059513000 ac -0.000021444 pa -0.000039645 int  0.999939 
  UP pe -0.062618000 ac -0.000021499 pa -0.000041713 int  0.999937 
  UP pe -0.062072000 ac -0.000021555 pa -0.000041350 int  0.999937 
  UP pe -0.059726000 ac -0.000021608 pa -0.000039787 int  0.999939 
  UP pe -0.059274000 ac -0.000021660 pa -0.000039486 int  0.999939 
  UP pe -0.061090000 ac -0.000021715 pa -0.000040695 int  0.999938 
  UP pe -0.061073000 ac -0.000021769 pa -0.000040684 int  0.999938 
  UP pe -0.061860000 ac -0.000021824 pa -0.000041208 int  0.999937 
  UP pe -0.059274000 ac -0.000021876 pa -0.000039486 int  0.999939 
  UP pe -0.062671000 ac -0.000021932 pa -0.000041749 int  0.999936 
  UP pe -0.063215000 ac -0.000021988 pa -0.000042111 int  0.999936 
  UP pe -0.058950000 ac -0.000022041 pa -0.000039270 int  0.999939 
  UP pe -0.061161000 ac -0.000022095 pa -0.000040743 int  0.999937 
  UP pe -0.060395000 ac -0.000022149 pa -0.000040232 int  0.999938 
  UP pe -0.059115000 ac -0.000022201 pa -0.000039380 int  0.999938 
  UP pe -0.060255000 ac -0.000022255 pa -0.000040139 int  0.999938 
  UP pe -0.062414000 ac -0.000022310 pa -0.000041577 int  0.999936 
  UP pe -0.061525000 ac -0.000022365 pa -0.000040985 int  0.999937 
  UP pe -0.058398000 ac -0.000022417 pa -0.000038902 int  0.999939 
  UP pe -0.061024000 ac -0.000022471 pa -0.000040651 int  0.999937 
  UP pe -0.061357000 ac -0.000022525 pa -0.000040873 int  0.999937 
  UP pe -0.058540000 ac -0.000022577 pa -0.000038997 int  0.999938 
  UP pe -0.061447000 ac -0.000022632 pa -0.000040933 int  0.999936 
  UP pe -0.060042000 ac -0.000022685 pa -0.000039997 int  0.999937 
  UP pe -0.060892000 ac -0.000022739 pa -0.000040564 int  0.999937 
  UP pe -0.061677000 ac -0.000022794 pa -0.000041086 int  0.999936 
  UP pe -0.059721000 ac -0.000022847 pa -0.000039783 int  0.999937 
  UP pe -0.058939000 ac -0.000022900 pa -0.000039263 int  0.999938 
  UP pe -0.058535000 ac -0.000022952 pa -0.000038993 int  0.999938 
  UP pe -0.058233000 ac -0.000023003 pa -0.000038792 int  0.999938 
  UP pe -0.057596000 ac -0.000023054 pa -0.000038368 int  0.999939 
